product_id,product_label,name_variants,category,sub_category,brand,n_lines,quantity,revenue,profit,ambiguous_name
FUR-FU-10001915,"Rubbermaid Stacking Tray, Black",1,Furniture,Furnishings,Rubbermaid,2,13,304.9200000000001,78.72,0
FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1,Furniture,Furnishings,C-Line,8,31,137.17000000000002,47.72570000000002,0
FUR-FU-10001933,"Tenex Stacking Tray, Black",3,Furniture,Furnishings,Tenex,9,27,583.4787,91.3287,1
FUR-FU-10001934,Magnifier Swing Arm Lamp,1,Furniture,Furnishings,Magnifier,5,12,251.76,65.45760000000001,0
FUR-FU-10001935,3M Hangers With Command Adhesive,2,Furniture,Furnishings,3M,9,35,158.44000000000003,40.02100000000001,1
FUR-FU-10001940,Staples,1,Furniture,Furnishings,Staples,10,38,219.696,50.307200000000016,0
FUR-FU-10001942,"Eldon Frame, Duo Pack",1,Furniture,Furnishings,Eldon,5,22,2401.8015,610.5615,0
FUR-FU-10001950,"Eldon Door Stop, Black",1,Furniture,Furnishings,Eldon,5,27,1279.0800000000002,181.53,0
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,1,Furniture,Furnishings,Telescoping,6,10,143.928,-5.997000000000004,0
FUR-FU-10001977,"Deflect-O Frame, Erganomic",1,Furniture,Furnishings,Deflect-O,1,2,217.32,36.900000000000006,0
FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,1,Furniture,Furnishings,Dana,6,28,1114.384,288.4288000000001,0
FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",1,Furniture,Furnishings,Dana,4,14,581.172,81.56799999999996,0
FUR-FU-10002004,"Tenex Stacking Tray, Durable",1,Furniture,Furnishings,Tenex,4,15,245.57199999999997,40.972,0
FUR-FU-10002007,"Rubbermaid Stacking Tray, Black",1,Furniture,Furnishings,Rubbermaid,6,15,252.0,20.1,0
FUR-FU-10002017,"Rubbermaid Door Stop, Duo Pack",1,Furniture,Furnishings,Rubbermaid,6,24,1052.6399999999999,73.44,0
FUR-FU-10002019,"Eldon Photo Frame, Black",2,Furniture,Furnishings,Eldon,5,12,538.044,36.864,1
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",1,Furniture,Furnishings,Executive,2,8,97.81200000000001,-1.778399999999987,0
FUR-FU-10002045,"Executive Impressions 14""",1,Furniture,Furnishings,Executive,4,17,377.91,166.28040000000001,0
FUR-FU-10002055,"Eldon Light Bulb, Black",1,Furniture,Furnishings,Eldon,1,5,94.50000000000001,-21.450000000000003,0
FUR-FU-10002069,"Advantus Door Stop, Durable",1,Furniture,Furnishings,Advantus,2,5,189.27000000000004,58.77,0
FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,1,Furniture,Furnishings,Nu-Dell,7,22,170.62,56.0352,0
FUR-FU-10002094,"Rubbermaid Photo Frame, Erganomic",1,Furniture,Furnishings,Rubbermaid,4,10,443.256,95.55600000000001,0
FUR-FU-10002104,"Advantus Photo Frame, Black",1,Furniture,Furnishings,Advantus,4,15,402.64799999999997,68.74799999999999,0
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,1,Furniture,Furnishings,Eldon,4,19,37.464,13.736800000000002,0
FUR-FU-10002111,"Master Caster Door Stop, Large Brown",1,Furniture,Furnishings,Master,3,10,59.696,14.559999999999999,0
FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",1,Furniture,Furnishings,Tenex,5,15,763.668,-222.7365000000001,0
FUR-FU-10002122,"Rubbermaid Frame, Duo Pack",1,Furniture,Furnishings,Rubbermaid,2,5,278.54,-73.36000000000001,0
FUR-FU-10002157,Artistic Insta-Plaque,1,Furniture,Furnishings,Artistic,3,10,156.8,61.151999999999994,0
FUR-FU-10002168,"Eldon Photo Frame, Black",1,Furniture,Furnishings,Eldon,4,8,278.92799999999994,77.328,0
FUR-FU-10002170,"Deflect-O Frame, Duo Pack",2,Furniture,Furnishings,Deflect-O,2,10,291.11,-233.94999999999996,1
FUR-FU-10002185,"Eldon Photo Frame, Durable",1,Furniture,Furnishings,Eldon,1,2,110.28,55.14,0
FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,1,Furniture,Furnishings,G.E.,5,11,62.82000000000001,22.8944,0
FUR-FU-10002210,"Tenex Clock, Black",1,Furniture,Furnishings,Tenex,6,24,1130.625,129.105,0
FUR-FU-10002223,"Deflect-O Stacking Tray, Durable",1,Furniture,Furnishings,Deflect-O,4,19,462.807,101.99700000000001,0
FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,1,Furniture,Furnishings,Nu-Dell,2,8,19.700000000000003,0.7880000000000003,0
FUR-FU-10002246,"Tenex Frame, Duo Pack",1,Furniture,Furnishings,Tenex,1,8,642.6335999999999,105.51360000000005,0
FUR-FU-10002250,"Advantus Photo Frame, Durable",1,Furniture,Furnishings,Advantus,3,12,543.1085999999999,194.9886,0
FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",1,Furniture,Furnishings,Howard,7,27,1047.7359999999999,340.5142,0
FUR-FU-10002268,Ultra Door Push Plate,1,Furniture,Furnishings,Ultra,7,34,149.264,37.414199999999994,0
FUR-FU-10002292,"Deflect-O Door Stop, Duo Pack",1,Furniture,Furnishings,Deflect-O,5,20,751.2507,231.65070000000003,0
FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",1,Furniture,Furnishings,Rubbermaid,5,24,2064.228,-173.12880000000004,0
FUR-FU-10002304,"Tenex Photo Frame, Duo Pack",1,Furniture,Furnishings,Tenex,1,6,249.12000000000006,84.05999999999999,0
FUR-FU-10002305,"Advantus Door Stop, Black",1,Furniture,Furnishings,Advantus,4,13,432.288,-30.25200000000001,0
FUR-FU-10002335,"Rubbermaid Light Bulb, Durable",1,Furniture,Furnishings,Rubbermaid,7,26,358.18589999999995,61.0059,0
FUR-FU-10002362,"Advantus Door Stop, Black",1,Furniture,Furnishings,Advantus,6,23,771.8142,160.47420000000005,0
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",1,Furniture,Furnishings,Eldon,12,33,183.024,10.110599999999977,0
FUR-FU-10002379,Eldon Econocleat Chair Mats for Low Pile Carpets,1,Furniture,Furnishings,Eldon,2,8,331.76,39.811199999999985,0
FUR-FU-10002387,"Rubbermaid Photo Frame, Durable",1,Furniture,Furnishings,Rubbermaid,8,32,786.9839999999999,203.944,0
FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",1,Furniture,Furnishings,DAX,5,18,171.088,39.75280000000001,0
FUR-FU-10002407,"Deflect-O Light Bulb, Duo Pack",1,Furniture,Furnishings,Deflect-O,1,4,45.71999999999999,-21.359999999999996,0
FUR-FU-10002412,"Tenex Clock, Duo Pack",1,Furniture,Furnishings,Tenex,3,14,308.568,17.36800000000001,0
FUR-FU-10002422,"Eldon Photo Frame, Duo Pack",1,Furniture,Furnishings,Eldon,8,34,1128.498,-137.662,0
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",1,Furniture,Furnishings,DAX,8,25,216.144,73.94400000000002,0
FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",1,Furniture,Furnishings,Master,7,27,154.336,42.29680000000002,0
FUR-FU-10002459,"Rubbermaid Door Stop, Duo Pack",1,Furniture,Furnishings,Rubbermaid,7,21,838.1646,27.3546,0
FUR-FU-10002485,"Rubbermaid Photo Frame, Duo Pack",1,Furniture,Furnishings,Rubbermaid,4,10,331.584,96.584,0
FUR-FU-10002486,"Advantus Clock, Durable",1,Furniture,Furnishings,Advantus,3,13,355.08000000000004,19.160000000000004,0
FUR-FU-10002501,Nu-Dell Executive Frame,1,Furniture,Furnishings,Nu-Dell,6,39,409.53600000000006,98.9712,0
FUR-FU-10002502,"Eldon Light Bulb, Durable",1,Furniture,Furnishings,Eldon,4,16,240.08399999999997,37.04400000000003,0
FUR-FU-10002505,Eldon 100 Class Desk Accessories,1,Furniture,Furnishings,Eldon,4,18,36.396,-4.8528,0
FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",1,Furniture,Furnishings,Tensor,3,8,93.528,2.0783999999999967,0
FUR-FU-10002508,Document Clip Frames,1,Furniture,Furnishings,Document,2,6,45.036,16.012800000000002,0
FUR-FU-10002521,"Tenex Stacking Tray, Black",1,Furniture,Furnishings,Tenex,5,16,328.77,-19.23,0
FUR-FU-10002525,"Deflect-O Door Stop, Erganomic",1,Furniture,Furnishings,Deflect-O,7,38,1419.7095000000002,561.2894999999999,0
FUR-FU-10002539,"Tenex Clock, Erganomic",1,Furniture,Furnishings,Tenex,6,31,1514.9699999999998,681.69,0
FUR-FU-10002546,"Deflect-O Light Bulb, Durable",1,Furniture,Furnishings,Deflect-O,1,2,32.03999999999999,6.720000000000001,0
FUR-FU-10002549,"Deflect-O Clock, Duo Pack",1,Furniture,Furnishings,Deflect-O,3,10,473.47799999999995,15.078,0
FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",1,Furniture,Furnishings,Electrix,2,5,117.28,-16.49249999999999,0
FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",1,Furniture,Furnishings,Westinghouse,4,7,167.93,38.623899999999985,0
FUR-FU-10002557,"Rubbermaid Stacking Tray, Erganomic",1,Furniture,Furnishings,Rubbermaid,5,22,425.664,-62.076,0
FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",1,Furniture,Furnishings,C-Line,7,28,136.34400000000002,56.11840000000001,0
FUR-FU-10002598,"Tenex Photo Frame, Durable",1,Furniture,Furnishings,Tenex,4,15,586.9287,161.6787,0
FUR-FU-10002614,"Tenex Door Stop, Black",1,Furniture,Furnishings,Tenex,1,3,131.67000000000002,43.38,0
FUR-FU-10002630,"Tenex Clock, Erganomic",1,Furniture,Furnishings,Tenex,3,9,241.09199999999998,32.832,0
FUR-FU-10002637,"Deflect-O Stacking Tray, Erganomic",1,Furniture,Furnishings,Deflect-O,4,11,117.956,-17.124000000000002,0
FUR-FU-10002648,"Rubbermaid Stacking Tray, Erganomic",1,Furniture,Furnishings,Rubbermaid,6,18,414.84959999999995,196.6896,0
FUR-FU-10002655,"Deflect-O Door Stop, Black",1,Furniture,Furnishings,Deflect-O,5,22,773.52,-155.10000000000002,0
FUR-FU-10002659,"Eldon Clock, Black",2,Furniture,Furnishings,Eldon,11,42,1946.3836,432.34360000000004,1
FUR-FU-10002665,"Advantus Light Bulb, Erganomic",1,Furniture,Furnishings,Advantus,7,27,449.8682999999999,141.25830000000002,0
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,1,Furniture,Furnishings,Electrix,5,13,168.84,78.25599999999999,0
FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",1,Furniture,Furnishings,Executive,2,3,56.099999999999994,21.317999999999998,0
FUR-FU-10002696,"Eldon Frame, Durable",1,Furniture,Furnishings,Eldon,9,39,2703.6160000000004,582.7959999999999,0
FUR-FU-10002698,"Deflect-O Clock, Erganomic",1,Furniture,Furnishings,Deflect-O,4,16,280.532,3.7319999999999816,0
FUR-FU-10002699,"Eldon Photo Frame, Erganomic",1,Furniture,Furnishings,Eldon,7,20,841.8732,-9.526800000000033,0
FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",1,Furniture,Furnishings,Tenex,2,4,180.46,-46.403999999999996,0
FUR-FU-10002709,"Advantus Clock, Erganomic",1,Furniture,Furnishings,Advantus,2,6,240.048,-57.132,0
FUR-FU-10002722,"Tenex Photo Frame, Erganomic",1,Furniture,Furnishings,Tenex,2,6,282.576,3.9360000000000017,0
FUR-FU-10002751,"Advantus Photo Frame, Durable",1,Furniture,Furnishings,Advantus,5,15,433.41999999999996,-36.67999999999999,0
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,1,Furniture,Furnishings,Unknown,8,36,551.4480000000001,91.1088,0
FUR-FU-10002784,"Advantus Photo Frame, Duo Pack",1,Furniture,Furnishings,Advantus,1,3,42.432,-12.767999999999995,0
FUR-FU-10002800,"Tenex Photo Frame, Erganomic",1,Furniture,Furnishings,Tenex,5,12,302.76,11.880000000000003,0
FUR-FU-10002803,"Deflect-O Stacking Tray, Erganomic",1,Furniture,Furnishings,Deflect-O,6,25,518.847,-31.653000000000002,0
FUR-FU-10002804,"Advantus Clock, Duo Pack",1,Furniture,Furnishings,Advantus,1,4,123.48,-51.48000000000001,0
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",1,Furniture,Furnishings,DAX,5,15,291.45599999999996,97.15199999999997,0
FUR-FU-10002818,"Advantus Stacking Tray, Black",1,Furniture,Furnishings,Advantus,8,30,459.88199999999995,195.282,0
FUR-FU-10002829,"Deflect-O Clock, Black",2,Furniture,Furnishings,Deflect-O,11,49,1935.7107,125.87069999999999,1
FUR-FU-10002834,"Deflect-O Light Bulb, Erganomic",1,Furniture,Furnishings,Deflect-O,1,5,23.479999999999997,-25.919999999999995,0
FUR-FU-10002837,"Advantus Frame, Duo Pack",1,Furniture,Furnishings,Advantus,5,21,1111.8000000000002,-24.720000000000113,0
FUR-FU-10002838,"Advantus Frame, Black",1,Furniture,Furnishings,Advantus,1,1,100.00800000000001,9.977999999999998,0
FUR-FU-10002848,"Advantus Stacking Tray, Black",1,Furniture,Furnishings,Advantus,5,20,445.8741,75.6741,0
FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,1,Furniture,Furnishings,Ultra,1,2,63.824000000000005,9.573599999999994,0
FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",1,Furniture,Furnishings,Seth,6,17,467.072,162.05120000000002,0
FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,1,Furniture,Furnishings,Magna,6,19,84.83200000000001,28.052400000000006,0
FUR-FU-10002890,"Rubbermaid Frame, Durable",1,Furniture,Furnishings,Rubbermaid,6,23,1938.4596000000001,-201.2304000000001,0
FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,1,Furniture,Furnishings,Eldon,5,18,1200.9360000000001,-256.5635999999999,0
FUR-FU-10002919,"Rubbermaid Frame, Erganomic",1,Furniture,Furnishings,Rubbermaid,4,15,1627.65,602.1,0
FUR-FU-10002928,"Eldon Light Bulb, Erganomic",2,Furniture,Furnishings,Eldon,6,12,378.16859999999997,109.6086,1
FUR-FU-10002930,"Eldon Door Stop, Duo Pack",1,Furniture,Furnishings,Eldon,1,6,180.792,-12.168000000000035,0
FUR-FU-10002933,"Advantus Stacking Tray, Erganomic",1,Furniture,Furnishings,Advantus,6,43,815.9579999999999,-39.31199999999999,0
FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",2,Furniture,Furnishings,GE,14,55,3079.936,1393.0610000000001,1
FUR-FU-10002957,"Tenex Stacking Tray, Durable",1,Furniture,Furnishings,Tenex,2,8,153.903,0.3029999999999937,0
FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",1,Furniture,Furnishings,Eldon,5,25,135.64800000000002,44.58800000000001,0
FUR-FU-10002963,"Master Caster Door Stop, Gray",1,Furniture,Furnishings,Master,4,10,47.752,14.223999999999998,0
FUR-FU-10002972,"Advantus Light Bulb, Duo Pack",1,Furniture,Furnishings,Advantus,5,15,287.859,16.059000000000005,0
FUR-FU-10002979,"Eldon Frame, Black",1,Furniture,Furnishings,Eldon,1,4,465.0,130.2,0
FUR-FU-10003012,"Rubbermaid Stacking Tray, Durable",1,Furniture,Furnishings,Rubbermaid,4,21,429.3912,86.04120000000002,0
FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",1,Furniture,Furnishings,Eldon,3,9,39.688,13.116399999999999,0
FUR-FU-10003036,"Eldon Door Stop, Durable",1,Furniture,Furnishings,Eldon,2,10,188.76000000000002,-3.240000000000026,0
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",1,Furniture,Furnishings,Howard,6,14,500.30800000000005,101.7868,0
FUR-FU-10003046,"Advantus Photo Frame, Durable",1,Furniture,Furnishings,Advantus,5,19,665.1329999999998,-133.43699999999993,0
FUR-FU-10003052,"Advantus Photo Frame, Duo Pack",1,Furniture,Furnishings,Advantus,7,25,1161.576,338.82599999999996,0
FUR-FU-10003066,"Deflect-O Frame, Duo Pack",1,Furniture,Furnishings,Deflect-O,3,14,763.36,-151.40000000000006,0
FUR-FU-10003069,"Deflect-O Photo Frame, Durable",1,Furniture,Furnishings,Deflect-O,5,17,689.9129999999999,-25.616999999999987,0
FUR-FU-10003094,"Eldon Clock, Erganomic",1,Furniture,Furnishings,Eldon,2,7,385.98,192.99,0
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",1,Furniture,Furnishings,Linden,1,3,101.94,30.581999999999987,0
FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",1,Furniture,Furnishings,Master,3,12,83.49,31.5744,0
FUR-FU-10003112,"Tenex Frame, Durable",1,Furniture,Furnishings,Tenex,3,15,955.9560000000001,196.05599999999998,0
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",1,Furniture,Furnishings,Master,6,30,152.064,42.76799999999999,0
FUR-FU-10003150,"Eldon Door Stop, Erganomic",1,Furniture,Furnishings,Eldon,5,15,370.72800000000007,63.22799999999998,0
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,1,Furniture,Furnishings,Luxo,4,18,1545.816,362.46719999999993,0
FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",1,Furniture,Furnishings,Eldon,4,15,108.08000000000001,6.754999999999994,0
FUR-FU-10003198,"Rubbermaid Photo Frame, Erganomic",1,Furniture,Furnishings,Rubbermaid,5,15,631.6397999999999,-33.460200000000015,0
FUR-FU-10003214,"Eldon Stacking Tray, Durable",1,Furniture,Furnishings,Eldon,10,37,891.5625,120.1125,0
FUR-FU-10003217,"Tenex Frame, Durable",1,Furniture,Furnishings,Tenex,3,13,1229.5449,158.21489999999994,0
FUR-FU-10003219,"Eldon Frame, Erganomic",1,Furniture,Furnishings,Eldon,2,7,804.09,112.56000000000002,0
FUR-FU-10003235,"Eldon Frame, Durable",1,Furniture,Furnishings,Eldon,3,6,626.4384000000001,21.458399999999994,0
FUR-FU-10003237,"Eldon Stacking Tray, Durable",1,Furniture,Furnishings,Eldon,5,15,233.94599999999997,-17.154000000000003,0
FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,1,Furniture,Furnishings,36X48,6,21,369.248,-40.49140000000003,0
FUR-FU-10003264,"Rubbermaid Clock, Black",1,Furniture,Furnishings,Rubbermaid,2,8,401.2800000000001,196.56,0
FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,1,Furniture,Furnishings,Eldon,6,20,775.612,135.93199999999996,0
FUR-FU-10003273,"Tenex Frame, Duo Pack",1,Furniture,Furnishings,Tenex,6,29,1481.872,-326.568,0
FUR-FU-10003274,Regeneration Desk Collection,1,Furniture,Furnishings,Regeneration,5,21,35.904,15.206400000000002,0
FUR-FU-10003276,"Rubbermaid Light Bulb, Durable",1,Furniture,Furnishings,Rubbermaid,1,2,31.739999999999995,8.879999999999999,0
FUR-FU-10003283,"Rubbermaid Stacking Tray, Durable",1,Furniture,Furnishings,Rubbermaid,5,17,191.06400000000002,5.763999999999991,0
FUR-FU-10003297,"Rubbermaid Frame, Erganomic",1,Furniture,Furnishings,Rubbermaid,8,33,2039.9880000000003,-132.73200000000008,0
FUR-FU-10003325,"Tenex Door Stop, Duo Pack",1,Furniture,Furnishings,Tenex,4,16,685.6200000000001,298.74,0
FUR-FU-10003326,"Eldon Photo Frame, Duo Pack",1,Furniture,Furnishings,Eldon,1,1,58.17,15.690000000000001,0
FUR-FU-10003336,"Eldon Door Stop, Erganomic",1,Furniture,Furnishings,Eldon,1,2,58.536,-15.624000000000002,0
FUR-FU-10003339,"Tenex Clock, Black",1,Furniture,Furnishings,Tenex,1,4,120.6,-46.32000000000001,0
FUR-FU-10003347,Coloredge Poster Frame,1,Furniture,Furnishings,Coloredge,6,21,298.2,116.298,0
FUR-FU-10003362,"Rubbermaid Stacking Tray, Erganomic",1,Furniture,Furnishings,Rubbermaid,5,28,418.17600000000004,81.056,0
FUR-FU-10003370,"Tenex Light Bulb, Durable",1,Furniture,Furnishings,Tenex,6,30,222.376,-87.82400000000001,0
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,1,Furniture,Furnishings,Electrix,2,11,463.79600000000005,73.02320000000003,0
FUR-FU-10003384,"Advantus Photo Frame, Duo Pack",1,Furniture,Furnishings,Advantus,6,21,615.264,228.86399999999998,0
FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",1,Furniture,Furnishings,Tenex,7,26,1469.1599999999999,-40.57680000000011,0
FUR-FU-10003408,"Rubbermaid Stacking Tray, Erganomic",1,Furniture,Furnishings,Rubbermaid,5,15,168.49200000000002,-0.10800000000000765,0
FUR-FU-10003414,"Deflect-O Light Bulb, Erganomic",2,Furniture,Furnishings,Deflect-O,13,50,1338.4312,240.94119999999998,1
FUR-FU-10003419,"Eldon Clock, Erganomic",1,Furniture,Furnishings,Eldon,5,18,602.864,258.704,0
FUR-FU-10003420,"Deflect-O Door Stop, Durable",1,Furniture,Furnishings,Deflect-O,4,10,362.67300000000006,120.87299999999996,0
FUR-FU-10003424,Nu-Dell Oak Frame,1,Furniture,Furnishings,Nu-Dell,3,16,151.656,35.457599999999985,0
FUR-FU-10003427,"Rubbermaid Frame, Erganomic",1,Furniture,Furnishings,Rubbermaid,2,7,609.8262,78.10619999999996,0
FUR-FU-10003447,"Eldon Light Bulb, Duo Pack",1,Furniture,Furnishings,Eldon,6,24,545.616,181.296,0
FUR-FU-10003451,"Eldon Frame, Black",1,Furniture,Furnishings,Eldon,4,10,1068.3375,-1.1625000000000085,0
FUR-FU-10003462,"Rubbermaid Photo Frame, Black",1,Furniture,Furnishings,Rubbermaid,2,4,165.6,-37.32000000000001,0
FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",1,Furniture,Furnishings,Seth,4,11,210.912,59.21759999999999,0
FUR-FU-10003489,Contemporary Borderless Frame,1,Furniture,Furnishings,Contemporary,2,6,36.162,3.616199999999999,0
FUR-FU-10003500,"Rubbermaid Photo Frame, Duo Pack",1,Furniture,Furnishings,Rubbermaid,6,21,1088.01,391.22999999999996,0
FUR-FU-10003507,"Deflect-O Stacking Tray, Erganomic",1,Furniture,Furnishings,Deflect-O,6,27,279.744,-25.896000000000008,0
FUR-FU-10003512,"Eldon Stacking Tray, Erganomic",1,Furniture,Furnishings,Eldon,1,7,189.75600000000003,35.82599999999999,0
FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,1,Furniture,Furnishings,Howard,6,21,531.9480000000001,192.2142,0
FUR-FU-10003540,"Deflect-O Light Bulb, Erganomic",2,Furniture,Furnishings,Deflect-O,9,34,581.1632999999999,108.54329999999999,1
FUR-FU-10003546,"Advantus Clock, Durable",1,Furniture,Furnishings,Advantus,1,2,96.84,31.92,0
FUR-FU-10003552,"Tenex Door Stop, Duo Pack",1,Furniture,Furnishings,Tenex,1,2,52.74,-21.120000000000005,0
FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",1,Furniture,Furnishings,Howard,5,17,949.026,247.57200000000006,0
FUR-FU-10003577,Nu-Dell Leatherette Frames,1,Furniture,Furnishings,Nu-Dell,3,18,246.64800000000002,81.4512,0
FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",1,Furniture,Furnishings,Deflect-o,6,26,1623.248,-343.0956000000001,0
FUR-FU-10003605,"Eldon Light Bulb, Durable",1,Furniture,Furnishings,Eldon,8,26,517.5143999999999,199.27439999999999,0
FUR-FU-10003608,"Advantus Light Bulb, Black",2,Furniture,Furnishings,Advantus,15,65,825.3629999999999,20.402999999999977,1
FUR-FU-10003609,"Rubbermaid Frame, Duo Pack",1,Furniture,Furnishings,Rubbermaid,2,4,351.84000000000003,131.88,0
FUR-FU-10003619,"Tenex Clock, Black",1,Furniture,Furnishings,Tenex,4,15,633.15,67.5,0
FUR-FU-10003622,"Tenex Light Bulb, Erganomic",1,Furniture,Furnishings,Tenex,7,27,245.70000000000002,-42.120000000000005,0
FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",1,Furniture,Furnishings,DataProducts,5,21,508.72799999999995,99.58079999999997,0
FUR-FU-10003651,"Deflect-O Stacking Tray, Erganomic",1,Furniture,Furnishings,Deflect-O,4,14,261.144,-39.156000000000006,0
FUR-FU-10003658,"Tenex Light Bulb, Duo Pack",1,Furniture,Furnishings,Tenex,7,24,427.27500000000003,11.835,0
FUR-FU-10003662,"Tenex Door Stop, Erganomic",1,Furniture,Furnishings,Tenex,4,14,544.128,43.90799999999999,0
FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",2,Furniture,Furnishings,Electrix,10,48,4492.799999999999,1164.4721999999997,1
FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",1,Furniture,Furnishings,Eldon,5,18,180.31,55.82200000000001,0
FUR-FU-10003694,"Rubbermaid Clock, Duo Pack",1,Furniture,Furnishings,Rubbermaid,5,17,395.064,-83.31600000000002,0
FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",1,Furniture,Furnishings,Tenex,6,24,1322.17,172.246,0
FUR-FU-10003717,"Deflect-O Light Bulb, Black",1,Furniture,Furnishings,Deflect-O,1,6,30.383999999999997,-7.655999999999983,0
FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,1,Furniture,Furnishings,Westinghouse,9,38,279.558,44.193599999999996,0
FUR-FU-10003725,"Advantus Light Bulb, Erganomic",1,Furniture,Furnishings,Advantus,1,3,14.952000000000002,-22.427999999999997,0
FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",1,Furniture,Furnishings,Eldon,5,15,149.70000000000002,41.916000000000004,0
FUR-FU-10003736,"Rubbermaid Frame, Duo Pack",1,Furniture,Furnishings,Rubbermaid,3,14,1495.3200000000002,725.46,0
FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,1,Furniture,Furnishings,Eldon,5,20,1304.128,-111.32800000000013,0
FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",1,Furniture,Furnishings,Ultra,2,10,158.24,27.691999999999993,0
FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",1,Furniture,Furnishings,Seth,5,20,316.48400000000004,71.11999999999998,0
FUR-FU-10003804,"Rubbermaid Frame, Durable",1,Furniture,Furnishings,Rubbermaid,3,9,930.2040000000002,208.494,0
FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",1,Furniture,Furnishings,Tenex,4,19,2058.496,-529.7600000000002,0
FUR-FU-10003826,"Eldon Door Stop, Duo Pack",1,Furniture,Furnishings,Eldon,1,3,150.66000000000003,54.17999999999999,0
FUR-FU-10003829,Stackable Trays,1,Furniture,Furnishings,Stackable,7,23,65.296,17.124799999999993,0
FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",1,Furniture,Furnishings,Eldon,5,20,155.70800000000003,20.636000000000003,0
FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",1,Furniture,Furnishings,DAX,5,11,161.92,26.1096,0
