product_id,product_label,category,sub_category,brand,name_variants,ambiguous_name,lifetime_order_lines,lifetime_units,lifetime_revenue,lifetime_profit,lifetime_margin_pct,revenue_tier,profit_quadrant,is_ambiguous_name
FUR-CH-10000233,"SAFCO Chairmat, Red",Furniture,Chairs,SAFCO,1,0,7,18,534.392,89.07199999999999,16.667914190332187,High revenue,1 High revenue / High profit,0
FUR-CH-10000258,"Office Star Steel Folding Chair, Red",Furniture,Chairs,Office,1,0,9,33,2670.5952,-174.6648,-6.540294837645182,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000265,"Office Star Chairmat, Adjustable",Furniture,Chairs,Office,1,0,8,37,1630.332,332.372,20.386767848511838,High revenue,1 High revenue / High profit,0
FUR-CH-10000294,"Office Star Swivel Stool, Red",Furniture,Chairs,Office,1,0,6,24,4174.56,918.0,21.990341497067952,High revenue,1 High revenue / High profit,0
FUR-CH-10000302,"Novimex Rocking Chair, Red",Furniture,Chairs,Novimex,1,0,9,24,1682.304,-21.216000000000008,-1.2611275964391695,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,Chairs,Global,1,0,5,17,6084.143999999999,697.1415,11.458333333333334,High revenue,1 High revenue / High profit,0
FUR-CH-10000326,"SAFCO Rocking Chair, Red",Furniture,Chairs,SAFCO,1,0,5,27,1978.68,569.8200000000002,28.79798653647887,High revenue,1 High revenue / High profit,0
FUR-CH-10000333,"SAFCO Swivel Stool, Black",Furniture,Chairs,SAFCO,1,0,3,8,1042.7130000000002,195.273,18.727396704558203,High revenue,1 High revenue / High profit,0
FUR-CH-10000336,"SAFCO Chairmat, Set of Two",Furniture,Chairs,SAFCO,1,0,5,22,695.1840000000001,-124.536,-17.9141061934682,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000343,"Hon Executive Leather Armchair, Black",Furniture,Chairs,Hon,1,0,6,16,4022.8319999999994,755.6320000000003,18.783583306486584,High revenue,1 High revenue / High profit,0
FUR-CH-10000351,"Novimex Chairmat, Set of Two",Furniture,Chairs,Novimex,1,0,13,47,2557.4535,821.7435,32.1313173435998,High revenue,1 High revenue / High profit,0
FUR-CH-10000373,"Hon Steel Folding Chair, Set of Two",Furniture,Chairs,Hon,1,0,1,2,167.34,81.96000000000001,48.97812836141986,Low revenue,3 Low revenue / High margin,0
FUR-CH-10000391,"Novimex Bag Chairs, Red",Furniture,Chairs,Novimex,1,0,8,29,1217.4804,-9.2196,-0.7572688644515345,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000399,"Hon Swivel Stool, Set of Two",Furniture,Chairs,Hon,1,0,4,16,2355.78,338.34000000000003,14.362122099686728,High revenue,1 High revenue / High profit,0
FUR-CH-10000414,"Novimex Chairmat, Black",Furniture,Chairs,Novimex,1,0,7,23,632.5439999999999,-144.85599999999994,-22.900541306217427,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,Global,1,0,9,34,2647.809,49.13460000000021,1.8556701030927916,High revenue,1 High revenue / High profit,0
FUR-CH-10000423,"Hon Chairmat, Set of Two",Furniture,Chairs,Hon,1,0,4,16,860.922,139.48200000000003,16.201467728783793,High revenue,1 High revenue / High profit,0
FUR-CH-10000430,"SAFCO Rocking Chair, Set of Two",Furniture,Chairs,SAFCO,2,1,13,58,6379.101000000001,1674.831,26.254969156312146,High revenue,1 High revenue / High profit,1
FUR-CH-10000432,"Harbour Creations Swivel Stool, Adjustable",Furniture,Chairs,Harbour,1,0,12,39,6174.044100000001,-520.6959000000002,-8.433627806448614,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000438,"Novimex Chairmat, Adjustable",Furniture,Chairs,Novimex,1,0,1,4,141.19199999999998,-94.128,-66.66666666666667,Low revenue,4 Low revenue / Low profit,0
FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,Hon,1,0,12,51,10637.527999999998,1927.442,18.119266055045873,High revenue,1 High revenue / High profit,0
FUR-CH-10000470,"Novimex Executive Leather Armchair, Red",Furniture,Chairs,Novimex,1,0,1,2,552.2399999999999,-331.38,-60.006518904824006,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000479,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,Harbour,1,0,3,9,3816.558,1653.5880000000002,43.32668336233853,High revenue,1 High revenue / High profit,0
FUR-CH-10000488,"SAFCO Steel Folding Chair, Black",Furniture,Chairs,SAFCO,1,0,4,11,649.5840000000001,-19.326000000000025,-2.9751348555383172,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,Chairs,High-Back,1,0,9,42,4770.633000000001,-197.58480000000003,-4.141689373297003,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000527,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs,Office,1,0,1,8,3719.999999999999,632.4000000000001,17.000000000000007,High revenue,1 High revenue / High profit,0
FUR-CH-10000528,"Novimex Steel Folding Chair, Adjustable",Furniture,Chairs,Novimex,1,0,5,25,1208.672,-189.328,-15.664133859310054,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000546,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,Harbour,1,0,3,14,5665.589999999999,1666.35,29.411764705882355,High revenue,1 High revenue / High profit,0
FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,Metal,1,0,5,23,685.588,115.73539999999996,16.881188118811878,High revenue,1 High revenue / High profit,0
FUR-CH-10000568,"Hon Bag Chairs, Black",Furniture,Chairs,Hon,1,0,1,2,68.352,-0.0480000000000018,-0.07022471910112622,Low revenue,4 Low revenue / Low profit,0
FUR-CH-10000583,"Novimex Swivel Stool, Set of Two",Furniture,Chairs,Novimex,1,0,3,16,2400.6240000000003,746.5439999999999,31.097914542219012,High revenue,1 High revenue / High profit,0
FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,Chairs,Safco,1,0,8,27,5697.76,870.1599999999997,15.271966527196648,High revenue,1 High revenue / High profit,0
FUR-CH-10000602,"Novimex Executive Leather Armchair, Red",Furniture,Chairs,Novimex,1,0,8,36,15559.362,-345.79799999999983,-2.2224433109789454,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000603,"Hon Bag Chairs, Red",Furniture,Chairs,Hon,1,0,5,15,627.585,173.535,27.651234494132265,High revenue,1 High revenue / High profit,0
FUR-CH-10000604,"Office Star Rocking Chair, Set of Two",Furniture,Chairs,Office,1,0,1,3,114.528,-105.972,-92.52933780385581,Low revenue,4 Low revenue / Low profit,0
FUR-CH-10000608,"Office Star Chairmat, Set of Two",Furniture,Chairs,Office,1,0,6,25,1306.2633,233.7633,17.895572814454784,High revenue,1 High revenue / High profit,0
FUR-CH-10000656,"Hon Swivel Stool, Adjustable",Furniture,Chairs,Hon,1,0,5,19,1816.464,322.3039999999999,17.743484043724507,High revenue,1 High revenue / High profit,0
FUR-CH-10000660,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,Novimex,1,0,7,27,11310.561599999995,2824.191600000001,24.969508145378054,High revenue,1 High revenue / High profit,0
FUR-CH-10000663,"Hon Steel Folding Chair, Adjustable",Furniture,Chairs,Hon,1,0,2,11,830.7090000000001,73.689,8.870615341834503,High revenue,1 High revenue / High profit,0
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,Global,1,0,9,32,3955.676,573.7239999999997,14.503816793893124,High revenue,1 High revenue / High profit,0
FUR-CH-10000666,"SAFCO Chairmat, Black",Furniture,Chairs,SAFCO,1,0,1,2,68.868,-26.41200000000001,-38.35162920369404,Low revenue,4 Low revenue / Low profit,0
FUR-CH-10000667,"Novimex Chairmat, Black",Furniture,Chairs,Novimex,1,0,4,11,420.498,-42.16199999999996,-10.026682647717697,Low revenue,4 Low revenue / Low profit,0
FUR-CH-10000677,"Hon Steel Folding Chair, Red",Furniture,Chairs,Hon,1,0,5,15,586.2239999999999,-65.37599999999998,-11.152051093097516,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000685,"Hon Executive Leather Armchair, Black",Furniture,Chairs,Hon,1,0,3,10,4342.829999999998,1462.8300000000002,33.68379605004112,High revenue,1 High revenue / High profit,0
FUR-CH-10000689,"SAFCO Chairmat, Red",Furniture,Chairs,SAFCO,1,0,1,1,35.892,-0.6180000000000057,-1.7218321631561506,Low revenue,4 Low revenue / Low profit,0
FUR-CH-10000690,"Novimex Bag Chairs, Black",Furniture,Chairs,Novimex,1,0,2,7,165.41400000000002,-5.3160000000000025,-3.2137545794189135,Low revenue,4 Low revenue / Low profit,0
FUR-CH-10000694,"Novimex Steel Folding Chair, Red",Furniture,Chairs,Novimex,1,0,6,16,1101.0597,74.81969999999997,6.795244617526186,High revenue,1 High revenue / High profit,0
FUR-CH-10000727,"Office Star Chairmat, Set of Two",Furniture,Chairs,Office,1,0,2,5,313.122,122.472,39.113189108398636,Low revenue,3 Low revenue / High margin,0
FUR-CH-10000745,"Hon Chairmat, Adjustable",Furniture,Chairs,Hon,1,0,6,30,1583.946,260.9459999999999,16.47442526449765,High revenue,1 High revenue / High profit,0
FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,Office,1,0,2,13,2207.956,231.65440000000024,10.491803278688534,High revenue,1 High revenue / High profit,0
FUR-CH-10000774,"SAFCO Rocking Chair, Set of Two",Furniture,Chairs,SAFCO,1,0,1,2,274.32,0.0,0.0,Low revenue,4 Low revenue / Low profit,0
FUR-CH-10000777,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,Harbour,1,0,8,26,6973.463999999999,1337.7040000000004,19.182776307442047,High revenue,1 High revenue / High profit,0
FUR-CH-10000783,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs,Office,1,0,3,11,5075.136,526.086,10.365948813982522,High revenue,1 High revenue / High profit,0
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,Chairs,Global,1,0,11,39,6008.536,785.4532,13.072289156626507,High revenue,1 High revenue / High profit,0
FUR-CH-10000788,"Hon Rocking Chair, Adjustable",Furniture,Chairs,Hon,1,0,10,29,2183.0040000000004,-339.41600000000005,-15.54811626547638,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000790,"Hon Chairmat, Adjustable",Furniture,Chairs,Hon,1,0,1,2,116.04,58.02,50.0,Low revenue,3 Low revenue / High margin,0
FUR-CH-10000807,"Hon Rocking Chair, Adjustable",Furniture,Chairs,Hon,1,0,4,16,1916.7840000000003,808.9439999999998,42.203190343825895,High revenue,1 High revenue / High profit,0
FUR-CH-10000825,"SAFCO Chairmat, Red",Furniture,Chairs,SAFCO,1,0,11,31,1646.2464000000002,514.4363999999999,31.24905238972731,High revenue,1 High revenue / High profit,0
FUR-CH-10000836,"SAFCO Swivel Stool, Adjustable",Furniture,Chairs,SAFCO,1,0,7,22,2499.6400000000003,74.8,2.9924309100510467,High revenue,1 High revenue / High profit,0
FUR-CH-10000843,"SAFCO Executive Leather Armchair, Set of Two",Furniture,Chairs,SAFCO,1,0,9,21,5811.455999999999,-95.84399999999994,-1.6492252543940786,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,Global,1,0,6,18,4626.582,750.7283999999999,16.226415094339618,High revenue,1 High revenue / High profit,0
FUR-CH-10000848,"SAFCO Executive Leather Armchair, Set of Two",Furniture,Chairs,SAFCO,1,0,1,2,834.6239999999999,296.724,35.55181734529561,High revenue,1 High revenue / High profit,0
FUR-CH-10000852,"Novimex Chairmat, Set of Two",Furniture,Chairs,Novimex,1,0,10,36,1070.244,310.644,29.02553062666084,High revenue,1 High revenue / High profit,0
FUR-CH-10000857,"Harbour Creations Rocking Chair, Black",Furniture,Chairs,Harbour,1,0,2,12,1562.328,346.968,22.20839670030877,High revenue,1 High revenue / High profit,0
FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Furniture,Chairs,Novimex,1,0,8,25,2913.914,-445.391,-15.284974093264248,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000885,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,Hon,1,0,10,36,8886.179999999998,1054.0200000000004,11.861339743286774,High revenue,1 High revenue / High profit,0
FUR-CH-10000891,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs,Harbour,1,0,8,45,11429.788,772.8880000000001,6.762050179758365,High revenue,1 High revenue / High profit,0
FUR-CH-10000892,"SAFCO Executive Leather Armchair, Red",Furniture,Chairs,SAFCO,1,0,6,32,8613.359999999999,-1034.0,-12.004606796882983,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000920,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,Novimex,1,0,1,2,242.944,-230.8159999999999,-95.00790305584822,Low revenue,4 Low revenue / Low profit,0
FUR-CH-10000932,"Harbour Creations Executive Leather Armchair, Red",Furniture,Chairs,Harbour,1,0,5,28,8184.791999999999,3387.8319999999994,41.391791019246426,High revenue,1 High revenue / High profit,0
FUR-CH-10000953,"Harbour Creations Swivel Stool, Black",Furniture,Chairs,Harbour,1,0,8,40,3861.796,-592.6039999999999,-15.345295297835515,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000966,"Harbour Creations Chairmat, Set of Two",Furniture,Chairs,Harbour,1,0,6,23,1514.7000000000005,28.439999999999944,1.877599524658344,High revenue,1 High revenue / High profit,0
FUR-CH-10000969,"Hon Executive Leather Armchair, Red",Furniture,Chairs,Hon,1,0,4,8,3077.913,-597.2069999999999,-19.402985074626862,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000974,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs,Harbour,1,0,7,24,9386.950199999996,1430.2302,15.236367185584948,High revenue,1 High revenue / High profit,0
FUR-CH-10000981,"Novimex Swivel Stool, Set of Two",Furniture,Chairs,Novimex,1,0,1,5,750.195,-41.805000000000014,-5.572551136704458,High revenue,2 High revenue / LOW profit,0
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,Chairs,Hon,1,0,10,44,5294.456,833.5952,15.74468085106383,High revenue,1 High revenue / High profit,0
FUR-CH-10000994,"Harbour Creations Rocking Chair, Black",Furniture,Chairs,Harbour,2,1,12,47,5852.049,411.039,7.023847544680504,High revenue,1 High revenue / High profit,1
FUR-CH-10000996,"Harbour Creations Steel Folding Chair, Black",Furniture,Chairs,Harbour,1,0,6,24,1323.712,-127.32800000000002,-9.61901078180148,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001021,"Office Star Rocking Chair, Red",Furniture,Chairs,Office,1,0,1,3,281.82,118.31999999999998,41.98424526293378,Low revenue,3 Low revenue / High margin,0
FUR-CH-10001037,"SAFCO Chairmat, Adjustable",Furniture,Chairs,SAFCO,1,0,3,14,803.799,122.97899999999998,15.299720452501184,High revenue,1 High revenue / High profit,0
FUR-CH-10001039,"Harbour Creations Rocking Chair, Adjustable",Furniture,Chairs,Harbour,1,0,5,20,2064.204,29.603999999999985,1.4341605771522574,High revenue,1 High revenue / High profit,0
FUR-CH-10001043,"Harbour Creations Bag Chairs, Red",Furniture,Chairs,Harbour,1,0,2,9,258.80400000000003,-57.366000000000014,-22.165808874669636,Low revenue,4 Low revenue / Low profit,0
FUR-CH-10001044,"Harbour Creations Steel Folding Chair, Adjustable",Furniture,Chairs,Harbour,1,0,7,23,1298.248,-179.732,-13.84419617823405,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001051,"Hon Chairmat, Red",Furniture,Chairs,Hon,1,0,5,21,971.775,-31.185000000000016,-3.2090761750405203,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001114,"Hon Chairmat, Set of Two",Furniture,Chairs,Hon,1,0,8,32,1093.968,415.5679999999999,37.98721717637078,High revenue,1 High revenue / High profit,0
FUR-CH-10001130,"Harbour Creations Swivel Stool, Set of Two",Furniture,Chairs,Harbour,1,0,10,35,3768.98,66.67999999999999,1.769178929047116,High revenue,1 High revenue / High profit,0
FUR-CH-10001138,"Office Star Swivel Stool, Black",Furniture,Chairs,Office,1,0,6,16,2265.6471,646.1270999999997,28.5184351967259,High revenue,1 High revenue / High profit,0
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,Global,2,1,15,51,2442.024,117.48629999999989,4.811021513302076,High revenue,1 High revenue / High profit,1
FUR-CH-10001147,"Hon Swivel Stool, Adjustable",Furniture,Chairs,Hon,1,0,8,30,4288.073400000001,-247.9266000000001,-5.781771366133799,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001150,"SAFCO Steel Folding Chair, Red",Furniture,Chairs,SAFCO,1,0,4,15,1139.9430000000002,458.193,40.19437813995962,High revenue,1 High revenue / High profit,0
FUR-CH-10001153,"Harbour Creations Bag Chairs, Adjustable",Furniture,Chairs,Harbour,1,0,5,19,961.65,303.87,31.598814537513647,High revenue,1 High revenue / High profit,0
FUR-CH-10001187,"Novimex Chairmat, Set of Two",Furniture,Chairs,Novimex,1,0,1,6,351.54,129.96,36.968766001024065,Low revenue,3 Low revenue / High margin,0
FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs,Global,1,0,3,10,1087.92,-149.5890000000001,-13.750000000000009,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001191,"Hon Bag Chairs, Adjustable",Furniture,Chairs,Hon,2,1,2,7,179.448,-165.072,-91.98876554767955,Low revenue,4 Low revenue / Low profit,1
FUR-CH-10001203,"Novimex Steel Folding Chair, Set of Two",Furniture,Chairs,Novimex,1,0,8,32,2333.3376000000003,-262.5024,-11.25008228556382,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001204,"Harbour Creations Steel Folding Chair, Red",Furniture,Chairs,Harbour,1,0,6,12,976.9422000000002,260.1822,26.6323022999723,High revenue,1 High revenue / High profit,0
FUR-CH-10001207,"Hon Executive Leather Armchair, Red",Furniture,Chairs,Hon,1,0,5,18,7322.676599999998,293.4966000000001,4.008050826660845,High revenue,1 High revenue / High profit,0
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,Global,1,0,9,32,12975.382,951.862,7.335907335907336,High revenue,1 High revenue / High profit,0
FUR-CH-10001220,"Harbour Creations Chairmat, Set of Two",Furniture,Chairs,Harbour,1,0,1,4,178.20000000000002,-115.92000000000004,-65.05050505050507,Low revenue,4 Low revenue / Low profit,0
FUR-CH-10001237,"Hon Swivel Stool, Black",Furniture,Chairs,Hon,1,0,5,22,3192.156000000001,637.9559999999999,19.98511350949013,High revenue,1 High revenue / High profit,0
FUR-CH-10001262,"Novimex Bag Chairs, Red",Furniture,Chairs,Novimex,2,1,10,34,1907.368,187.008,9.804505475608273,High revenue,1 High revenue / High profit,1
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,Harbour,2,1,13,65,4667.781,999.3109999999998,21.408695052317146,High revenue,1 High revenue / High profit,1
FUR-CH-10001271,"SAFCO Executive Leather Armchair, Red",Furniture,Chairs,SAFCO,1,0,4,14,5675.589,1088.7690000000002,19.183365814543656,High revenue,1 High revenue / High profit,0
FUR-CH-10001278,"SAFCO Chairmat, Black",Furniture,Chairs,SAFCO,1,0,5,18,809.1990000000001,-172.52100000000002,-21.319971972283703,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001282,"Hon Bag Chairs, Adjustable",Furniture,Chairs,Hon,1,0,10,35,781.296,-74.80400000000004,-9.574348262374317,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001313,"SAFCO Steel Folding Chair, Black",Furniture,Chairs,SAFCO,1,0,7,28,1957.08,697.08,35.618370225029125,High revenue,1 High revenue / High profit,0
FUR-CH-10001317,"Harbour Creations Rocking Chair, Red",Furniture,Chairs,Harbour,1,0,1,1,88.25399999999998,-20.615999999999996,-23.359847712285,Low revenue,4 Low revenue / Low profit,0
FUR-CH-10001322,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,Harbour,1,0,6,18,7536.663,852.0029999999998,11.304777724571204,High revenue,1 High revenue / High profit,0
FUR-CH-10001332,"Office Star Executive Leather Armchair, Red",Furniture,Chairs,Office,2,1,8,46,7420.735999999999,-428.0639999999999,-5.768484419874255,High revenue,2 High revenue / LOW profit,1
FUR-CH-10001343,"SAFCO Swivel Stool, Set of Two",Furniture,Chairs,SAFCO,1,0,6,26,2541.504,564.9839999999998,22.230301427815963,High revenue,1 High revenue / High profit,0
FUR-CH-10001347,"SAFCO Steel Folding Chair, Black",Furniture,Chairs,SAFCO,1,0,1,5,111.04,-163.85999999999996,-147.56844380403453,Low revenue,4 Low revenue / Low profit,0
FUR-CH-10001374,"Novimex Steel Folding Chair, Black",Furniture,Chairs,Novimex,1,0,11,41,1830.0799999999997,630.4200000000001,34.44767441860466,High revenue,1 High revenue / High profit,0
FUR-CH-10001382,"Office Star Chairmat, Red",Furniture,Chairs,Office,1,0,9,33,1885.0848000000003,777.2747999999999,41.232882467674656,High revenue,1 High revenue / High profit,0
FUR-CH-10001394,Global Leather Executive Chair,Furniture,Chairs,Global,1,0,7,21,5861.533,701.9799999999993,11.976047904191605,High revenue,1 High revenue / High profit,0
FUR-CH-10001397,"SAFCO Chairmat, Set of Two",Furniture,Chairs,SAFCO,1,0,7,21,1169.3988000000002,322.0487999999999,27.539689625130443,High revenue,1 High revenue / High profit,0
FUR-CH-10001414,"Hon Chairmat, Red",Furniture,Chairs,Hon,1,0,1,2,111.06,27.72,24.959481361426256,Low revenue,3 Low revenue / High margin,0
FUR-CH-10001415,"Office Star Executive Leather Armchair, Red",Furniture,Chairs,Office,1,0,7,27,11765.484,3015.054,25.626264078893822,High revenue,1 High revenue / High profit,0
FUR-CH-10001423,"Harbour Creations Rocking Chair, Black",Furniture,Chairs,Harbour,1,0,9,29,2353.136,339.37600000000003,14.422285834732888,High revenue,1 High revenue / High profit,0
FUR-CH-10001429,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs,SAFCO,1,0,4,12,4963.944,-213.576,-4.302546523490192,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001455,"Office Star Swivel Stool, Adjustable",Furniture,Chairs,Office,1,0,11,40,4069.652,352.852,8.670323654209254,High revenue,1 High revenue / High profit,0
FUR-CH-10001465,"Hon Swivel Stool, Red",Furniture,Chairs,Hon,1,0,8,23,3446.469,1413.7289999999998,41.01963487847997,High revenue,1 High revenue / High profit,0
FUR-CH-10001477,"Novimex Chairmat, Black",Furniture,Chairs,Novimex,1,0,9,40,1999.5219,769.5219,38.48529490974818,High revenue,1 High revenue / High profit,0
FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Chairs,Office,1,0,7,20,2200.464,-130.98000000000008,-5.952380952380956,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001490,"Novimex Executive Leather Armchair, Red",Furniture,Chairs,Novimex,1,0,6,27,6320.079999999999,1598.3199999999997,25.28955329679371,High revenue,1 High revenue / High profit,0
FUR-CH-10001492,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,Novimex,1,0,5,12,3069.5999999999995,969.84,31.594996090695865,High revenue,1 High revenue / High profit,0
FUR-CH-10001536,"Harbour Creations Chairmat, Red",Furniture,Chairs,Harbour,2,1,2,5,288.096,-44.00399999999998,-15.27407530823058,Low revenue,4 Low revenue / Low profit,1
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,Hon,1,0,6,18,1686.9040000000002,-36.473600000000005,-2.1621621621621623,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001553,"Hon Bag Chairs, Adjustable",Furniture,Chairs,Hon,1,0,3,20,876.576,133.17600000000002,15.192749972620746,High revenue,1 High revenue / High profit,0
FUR-CH-10001559,"SAFCO Executive Leather Armchair, Black",Furniture,Chairs,SAFCO,1,0,1,4,1835.9999999999995,238.68,13.000000000000004,High revenue,1 High revenue / High profit,0
FUR-CH-10001582,"Office Star Executive Leather Armchair, Black",Furniture,Chairs,Office,1,0,5,22,6497.276999999999,-3066.783,-47.20105053239996,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001588,"Hon Executive Leather Armchair, Red",Furniture,Chairs,Hon,1,0,2,14,3430.112,600.1520000000003,17.49657154052113,High revenue,1 High revenue / High profit,0
FUR-CH-10001607,"Novimex Swivel Stool, Set of Two",Furniture,Chairs,Novimex,1,0,5,13,1266.996,356.73599999999993,28.156047848611987,High revenue,1 High revenue / High profit,0
FUR-CH-10001616,"Harbour Creations Bag Chairs, Red",Furniture,Chairs,Harbour,1,0,7,20,673.712,73.71199999999997,10.941173676585837,High revenue,1 High revenue / High profit,0
FUR-CH-10001634,"Novimex Rocking Chair, Adjustable",Furniture,Chairs,Novimex,1,0,9,40,3071.232,-143.16799999999995,-4.661582062182211,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001647,"Novimex Swivel Stool, Black",Furniture,Chairs,Novimex,1,0,11,31,2722.1040000000003,-291.71600000000007,-10.716563364221207,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001658,"SAFCO Chairmat, Adjustable",Furniture,Chairs,SAFCO,1,0,13,47,1653.292,-202.268,-12.23425746933996,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001663,"SAFCO Chairmat, Set of Two",Furniture,Chairs,SAFCO,1,0,1,3,148.96800000000002,33.498000000000005,22.486708554857422,Low revenue,3 Low revenue / High margin,0
FUR-CH-10001664,"Novimex Swivel Stool, Black",Furniture,Chairs,Novimex,1,0,14,63,9366.9543,1404.3843,14.992966283608322,High revenue,1 High revenue / High profit,0
FUR-CH-10001674,"Office Star Chairmat, Adjustable",Furniture,Chairs,Office,1,0,8,30,1892.187,642.087,33.93359113026355,High revenue,1 High revenue / High profit,0
FUR-CH-10001675,"Office Star Steel Folding Chair, Adjustable",Furniture,Chairs,Office,1,0,8,35,1808.64,50.23999999999997,2.777777777777776,High revenue,1 High revenue / High profit,0
FUR-CH-10001684,"Office Star Rocking Chair, Adjustable",Furniture,Chairs,Office,1,0,6,31,3924.858,-432.192,-11.011659530102746,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001695,"Harbour Creations Chairmat, Set of Two",Furniture,Chairs,Harbour,1,0,7,25,1679.5350000000003,-158.71500000000006,-9.449937036143934,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001701,"Hon Chairmat, Set of Two",Furniture,Chairs,Hon,1,0,1,1,15.408000000000005,-5.792000000000002,-37.59086188992731,Low revenue,4 Low revenue / Low profit,0
FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,Office,1,0,7,32,3989.734,425.7595999999997,10.671378091872784,High revenue,1 High revenue / High profit,0
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,Global,1,0,5,13,1689.9679999999998,-114.67639999999992,-6.785714285714281,High revenue,2 High revenue / LOW profit,0
FUR-CH-10001726,"Office Star Steel Folding Chair, Adjustable",Furniture,Chairs,Office,1,0,6,36,2760.06,996.42,36.10138910023695,High revenue,1 High revenue / High profit,0
FUR-CH-10001752,"Harbour Creations Steel Folding Chair, Black",Furniture,Chairs,Harbour,1,0,6,23,1767.9192000000005,33.25919999999991,1.8812624468358,High revenue,1 High revenue / High profit,0
FUR-CH-10001756,"Novimex Bag Chairs, Adjustable",Furniture,Chairs,Novimex,1,0,11,55,2274.7275000000004,755.0775,33.19419578828672,High revenue,1 High revenue / High profit,0
FUR-CH-10001784,"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs,SAFCO,2,1,9,55,2720.838,896.2380000000002,32.939778112478585,High revenue,1 High revenue / High profit,1
